@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute outputs-1 {0,1,2,3}
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
4522,'2017/02/24 12:04:25:001',23,0.577083,0,0,83.364922,1,1,0.636877
4523,'2017/02/24 12:04:25:017',23,0.577083,0,0,83.364922,1,1,0.636877
4524,'2017/02/24 12:04:25:036',23,0,0,0,82.824448,1,1,0.636877
4525,'2017/02/24 12:04:25:051',23,0,0,0,82.824448,1,1,0.636877
4526,'2017/02/24 12:04:25:068',23,0,0,0,82.824448,1,1,0.636877
4527,'2017/02/24 12:04:25:085',23,0,0,0,82.824448,1,1,0.636877
4528,'2017/02/24 12:04:25:102',23,0,0,0,81.608223,1,1,0.636877
4529,'2017/02/24 12:04:25:118',23,0,0,0,81.608223,1,1,0.636877
4530,'2017/02/24 12:04:25:136',23,0,0,0,68.024483,1,1,0.636877
4531,'2017/02/24 12:04:25:151',23,0,0,0,68.024483,1,1,0.636877
4532,'2017/02/24 12:04:25:168',23,0,0,0,68.024483,1,1,0.636877
4533,'2017/02/24 12:04:25:186',23,0,0,0,65.79097,1,1,0.636877
4534,'2017/02/24 12:04:25:202',23,0,0,0,65.79097,1,1,0.636877
4535,'2017/02/24 12:04:25:220',23,0,0,0,65.79097,1,1,0.636877
4536,'2017/02/24 12:04:25:235',23,0,0,0,65.79097,1,1,0.636877
4537,'2017/02/24 12:04:25:252',23,0,0,0,65.32505,1,1,0.636877
4538,'2017/02/24 12:04:25:269',23,0,0,0,65.32505,1,1,0.636877
4539,'2017/02/24 12:04:25:285',23,0,0,0,65.32505,1,1,0.636877
4540,'2017/02/24 12:04:25:303',23,0,0,0,65.32505,1,1,0.636877
4541,'2017/02/24 12:04:25:320',23,0,0,0,64.688148,1,1,0.636877
4542,'2017/02/24 12:04:25:337',23,0,0,0,59.516335,1,1,0.636877
4543,'2017/02/24 12:04:25:352',23,0,0,0,59.516335,1,1,0.636877
4544,'2017/02/24 12:04:25:369',23,0,0,0,59.516335,1,1,0.636877
4545,'2017/02/24 12:04:25:385',23,0,0,0,59.516335,1,1,0.636877
4546,'2017/02/24 12:04:25:403',23,0,0,0,59.87738,1,1,0.636877
4547,'2017/02/24 12:04:25:419',23,0,0,0,59.87738,1,1,0.636877
4548,'2017/02/24 12:04:25:436',23,0,0,0,59.899673,1,1,0.636877
4549,'2017/02/24 12:04:25:453',23,0,0,0,59.899673,1,1,0.636877
4550,'2017/02/24 12:04:25:469',23,0,0,0,59.899673,1,1,0.636877
4551,'2017/02/24 12:04:25:487',23,0,0,0,59.27253,1,1,0.636877
4552,'2017/02/24 12:04:25:502',23,0,0,0,59.27253,1,1,0.636877
4553,'2017/02/24 12:04:25:519',23,0,0,0,59.27253,1,1,0.636877
4554,'2017/02/24 12:04:25:539',23,0,0,0,59.27253,1,1,0.636877
4555,'2017/02/24 12:04:25:556',23,0,0,0,64.673355,1,1,0.636877
4556,'2017/02/24 12:04:25:569',23,0,0,0,64.673355,1,1,0.636877
4557,'2017/02/24 12:04:25:587',23,0,0,0,65.003151,1,1,0.636877
4558,'2017/02/24 12:04:25:603',23,0,0,0,65.003151,1,1,0.636877
4559,'2017/02/24 12:04:25:619',23,0,0,0,65.003151,1,1,0.636877
4560,'2017/02/24 12:04:25:636',23,0,0,0,64.973289,1,1,0.636877
4561,'2017/02/24 12:04:25:653',23,0,0,0,64.973289,1,1,0.636877
4562,'2017/02/24 12:04:25:670',23,0,0,0,68.644302,1,1,0.636877
4563,'2017/02/24 12:04:25:687',23,0,0,0,68.644302,1,1,0.636877
4564,'2017/02/24 12:04:25:704',23,0,0,0,68.644302,1,1,0.636877
4565,'2017/02/24 12:04:25:721',23,0,0,0,68.644302,1,1,0.636877
4566,'2017/02/24 12:04:25:737',23,0,0,0,70.44342,1,1,0.636877
4567,'2017/02/24 12:04:25:754',23,0,0,0,70.44342,1,1,0.636877
4568,'2017/02/24 12:04:25:769',23,0,0,0,70.44342,1,1,0.636877
4569,'2017/02/24 12:04:25:788',23,0,0,0,76.461433,1,1,0.636877
4570,'2017/02/24 12:04:25:803',23,0,0,0,76.461433,1,1,0.636877
4571,'2017/02/24 12:04:25:820',23,0,0,0,76.461433,1,1,0.636877
4572,'2017/02/24 12:04:25:836',23,0,0,0,76.461433,1,1,0.636877
4573,'2017/02/24 12:04:25:855',23,0,0,0,80.702957,1,1,0.636877
4574,'2017/02/24 12:04:25:870',23,0,0,0,80.702957,1,1,0.636877
4575,'2017/02/24 12:04:25:887',23,0,0,0,82.297134,1,1,0.636877
4576,'2017/02/24 12:04:25:904',23,0,0,0,82.297134,1,1,0.636877
4577,'2017/02/24 12:04:25:920',23,0,0,0,82.297134,1,1,0.636877
4578,'2017/02/24 12:04:25:937',23,0,0,0,83.85688,1,1,0.636877
4579,'2017/02/24 12:04:25:954',23,0,0,0,83.85688,1,1,0.636877
4580,'2017/02/24 12:04:25:971',23,0,0,0,87.017227,1,1,0.636877
4581,'2017/02/24 12:04:25:987',23,0,0,0,87.017227,1,1,0.636877
4582,'2017/02/24 12:04:26:003',23,0,0,0,87.017227,1,1,0.636877
4583,'2017/02/24 12:04:26:021',23,0,0,0,87.017227,1,1,0.636877
4584,'2017/02/24 12:04:26:037',23,0,0,0,87.861687,1,1,0.636877
4585,'2017/02/24 12:04:26:054',23,0,0,0,87.861687,1,1,0.636877
4586,'2017/02/24 12:04:26:070',23,0,0,0,87.861687,1,1,0.636877
4587,'2017/02/24 12:04:26:088',23,0,0,0,91.993378,1,1,0.636877
4588,'2017/02/24 12:04:26:104',23,0,0,0,91.993378,1,1,0.636877
4589,'2017/02/24 12:04:26:121',23,0,0,0,91.993378,1,1,0.636877
4590,'2017/02/24 12:04:26:138',23,0,0,0,91.993378,1,1,0.636877
4591,'2017/02/24 12:04:26:154',23,0,0,0,96.262604,1,1,0.636877
4592,'2017/02/24 12:04:26:173',23,0,0,0,96.262604,1,1,0.636877
4593,'2017/02/24 12:04:26:189',23,0,0,0,98.625992,1,1,0.636877
4594,'2017/02/24 12:04:26:205',23,0,0,0,98.625992,1,1,0.636877
4595,'2017/02/24 12:04:26:222',23,0,0,0,98.625992,1,1,0.636877
4596,'2017/02/24 12:04:26:239',23,0,0,0,99.984055,1,1,0.636877
4597,'2017/02/24 12:04:26:255',23,0,0,0,99.984055,1,1,0.636877
4598,'2017/02/24 12:04:26:272',23,0,0,0,100.967445,1,1,0.636877
4599,'2017/02/24 12:04:26:288',23,0,0,0,100.967445,1,1,0.636877
4600,'2017/02/24 12:04:26:305',23,0,0,0,100.967445,1,1,0.636877
4601,'2017/02/24 12:04:26:322',23,0,0,0,100.967445,1,1,0.636877
4602,'2017/02/24 12:04:26:338',23,0,0,0,102.270508,1,1,0.636877
4603,'2017/02/24 12:04:26:355',23,0,0,0,102.270508,1,1,0.636877
4604,'2017/02/24 12:04:26:371',23,0,0,0,102.270508,1,1,0.636877
4605,'2017/02/24 12:04:26:389',23,0,0,0,103.811302,1,1,0.636877
4606,'2017/02/24 12:04:26:405',23,0,0,0,103.811302,1,1,0.636877
4607,'2017/02/24 12:04:26:422',23,0,0,0,106.919724,1,1,0.636877
4608,'2017/02/24 12:04:26:438',23,0,0,0,106.919724,1,1,0.636877
4609,'2017/02/24 12:04:26:455',23,0,0,0,106.919724,1,1,0.636877
4610,'2017/02/24 12:04:26:471',23,0,0,0,106.919724,1,1,0.636877
4611,'2017/02/24 12:04:26:490',23,0,0,0,107.511307,1,1,0.636877
4612,'2017/02/24 12:04:26:505',23,0,0,0,107.511307,1,1,0.636877
4613,'2017/02/24 12:04:26:521',23,0,0,0,107.511307,1,1,0.636877
4614,'2017/02/24 12:04:26:539',23,0,0,0,128.783813,1,1,0.636877
4615,'2017/02/24 12:04:26:555',23,0,0,0,128.783813,1,1,0.636877
4616,'2017/02/24 12:04:26:572',23,0,0,0,128.783813,1,1,0.636877
4617,'2017/02/24 12:04:26:588',23,0,0,0,128.783813,1,1,0.636877
4618,'2017/02/24 12:04:26:606',23,0,0,0,137.350708,1,1,0.636877
4619,'2017/02/24 12:04:26:622',23,0,0,0,137.350708,1,1,0.636877
4620,'2017/02/24 12:04:26:639',23,0,0,0,138.952362,1,1,0.636877
4621,'2017/02/24 12:04:26:656',23,0,0,0,138.952362,1,1,0.636877
4622,'2017/02/24 12:04:26:672',23,0,0,0,138.952362,1,1,0.636877
4623,'2017/02/24 12:04:26:689',23,0,0,0,138.952362,1,1,0.636877
4624,'2017/02/24 12:04:26:705',23,0,0,0,138.952362,1,1,0.636877
4625,'2017/02/24 12:04:26:723',23,0,0,0,138.020523,1,1,0.636877
4626,'2017/02/24 12:04:26:739',23,0,0,0,138.020523,1,1,0.636877
4627,'2017/02/24 12:04:26:756',23,0.266472,0,0,137.574142,1,1,0.636877
4628,'2017/02/24 12:04:26:773',23,0.266472,0,0,137.574142,1,1,0.636877
4629,'2017/02/24 12:04:26:790',23,0.266472,0,0,137.574142,1,1,0.636877
4630,'2017/02/24 12:04:26:809',23,0.373065,0,0,135.234421,1,1,0.636877
4631,'2017/02/24 12:04:26:822',23,0.373065,0,0,135.234421,1,1,0.636877
4632,'2017/02/24 12:04:26:840',23,0.437463,0,0,135.086807,1,1,0.636877
4633,'2017/02/24 12:04:26:856',23,0.437463,0,0,135.086807,1,1,0.636877
4634,'2017/02/24 12:04:26:872',23,0.437463,0,0,135.086807,1,1,0.636877
4635,'2017/02/24 12:04:26:889',23,0.437463,0,0,135.086807,1,1,0.636877
4636,'2017/02/24 12:04:26:907',23,0.441055,0,0,134.196777,1,1,0.636877
4637,'2017/02/24 12:04:26:923',23,0.441055,0,0,134.196777,1,1,0.636877
4638,'2017/02/24 12:04:26:939',23,0.441055,0,0,134.196777,1,1,0.636877
4639,'2017/02/24 12:04:26:957',23,0.526608,0,0,136.829742,1,1,0.636877
4640,'2017/02/24 12:04:26:974',23,0.526608,0,0,136.829742,1,1,0.636877
4641,'2017/02/24 12:04:26:991',23,0.510606,0,0,134.682358,1,1,0.636877
4642,'2017/02/24 12:04:27:007',23,0.510606,0,0,134.682358,1,1,0.636877
4643,'2017/02/24 12:04:27:023',23,0.510606,0,0,134.682358,1,1,0.636877
4644,'2017/02/24 12:04:27:040',23,0.510606,0,0,134.682358,1,1,0.636877
4645,'2017/02/24 12:04:27:057',23,0.501682,0,0,134.702408,1,1,0.636877
4646,'2017/02/24 12:04:27:074',23,0.501682,0,0,134.702408,1,1,0.636877
4647,'2017/02/24 12:04:27:090',23,0.501682,0,0,134.702408,1,1,0.636877
4648,'2017/02/24 12:04:27:107',23,0.49258,0,0,135.181839,1,1,0.636877
4649,'2017/02/24 12:04:27:125',23,0.49258,0,0,135.181839,1,1,0.636877
4650,'2017/02/24 12:04:27:140',23,0.510697,0,0,135.756454,1,1,0.636877
4651,'2017/02/24 12:04:27:157',23,0.510697,0,0,135.756454,1,1,0.636877
4652,'2017/02/24 12:04:27:173',23,0.510697,0,0,135.756454,1,1,0.636877
4653,'2017/02/24 12:04:27:190',23,0.510697,0,0,135.756454,1,1,0.636877
4654,'2017/02/24 12:04:27:208',23,0.509514,0,0,137.010071,1,1,0.636877
4655,'2017/02/24 12:04:27:224',23,0.509514,0,0,137.010071,1,1,0.636877
4656,'2017/02/24 12:04:27:240',23,0.509514,0,0,137.010071,1,1,0.636877
4657,'2017/02/24 12:04:27:257',23,0.563709,0,0,136.068878,1,1,0.636877
4658,'2017/02/24 12:04:27:274',23,0.563709,0,0,136.068878,1,1,0.636877
4659,'2017/02/24 12:04:27:291',23,0.533595,0,0,136.68309,1,1,0.636877
4660,'2017/02/24 12:04:27:307',23,0.533595,0,0,136.68309,1,1,0.636877
4661,'2017/02/24 12:04:27:324',23,0.533595,0,0,136.68309,1,1,0.636877
4662,'2017/02/24 12:04:27:341',23,0.533595,0,0,136.68309,1,1,0.636877
4663,'2017/02/24 12:04:27:358',23,0.513524,0,0,134.719269,1,1,0.636877
4664,'2017/02/24 12:04:27:374',23,0.513524,0,0,134.719269,1,1,0.636877
4665,'2017/02/24 12:04:27:391',23,0.513524,0,0,134.719269,1,1,0.636877
4666,'2017/02/24 12:04:27:408',23,0.517551,0,0,133.110855,1,1,0.636877
4667,'2017/02/24 12:04:27:424',23,0.517551,0,0,133.110855,1,1,0.636877
4668,'2017/02/24 12:04:27:444',23,0.510028,0,0,130.771088,1,1,0.636877
4669,'2017/02/24 12:04:27:458',23,0.510028,0,0,130.771088,1,1,0.636877
4670,'2017/02/24 12:04:27:475',23,0.510028,0,0,130.771088,1,1,0.636877
4671,'2017/02/24 12:04:27:492',23,0.510028,0,0,130.771088,1,1,0.636877
4672,'2017/02/24 12:04:27:508',23,0.528312,0,0,131.31871,1,1,0.636877
4673,'2017/02/24 12:04:27:525',23,0.528312,0,0,131.31871,1,1,0.636877
4674,'2017/02/24 12:04:27:542',23,0.528312,0,0,131.31871,1,1,0.636877
4675,'2017/02/24 12:04:27:558',23,0.707342,0,0,131.868759,1,1,0.636877
4676,'2017/02/24 12:04:27:575',23,0.707342,0,0,131.868759,1,1,0.636877
4677,'2017/02/24 12:04:27:593',23,0.78876,0,0,130.824936,1,1,0.636877
4678,'2017/02/24 12:04:27:609',23,0.78876,0,0,130.824936,1,1,0.636877
4679,'2017/02/24 12:04:27:625',23,0.78876,0,0,130.824936,1,1,0.636877
4680,'2017/02/24 12:04:27:641',23,0.78876,0,0,130.824936,1,1,0.636877
4681,'2017/02/24 12:04:27:659',23,0.75921,0,0,133.343582,1,1,0.636877
4682,'2017/02/24 12:04:27:676',23,0.762627,0,0,133.691696,1,1,0.636877
4683,'2017/02/24 12:04:27:693',23,0.762627,0,0,133.691696,1,1,0.636877
4684,'2017/02/24 12:04:27:709',23,0.762627,0,0,133.691696,1,1,0.636877
4685,'2017/02/24 12:04:27:725',23,0.762627,0,0,133.691696,1,1,0.636877
4686,'2017/02/24 12:04:27:742',23,0.621292,0,0,134.494186,1,1,0.636877
4687,'2017/02/24 12:04:27:762',23,0.621292,0,0,134.494186,1,1,0.636877
4688,'2017/02/24 12:04:27:776',23,0.621292,0,0,134.494186,1,1,0.636877
4689,'2017/02/24 12:04:27:793',23,0.621292,0,0,134.494186,1,1,0.636877
4690,'2017/02/24 12:04:27:809',23,0.580398,0,0,135.229126,1,1,0.636877
4691,'2017/02/24 12:04:27:825',23,0.580398,0,0,135.229126,1,1,0.636877
4692,'2017/02/24 12:04:27:842',23,0.580398,0,0,135.229126,1,1,0.636877
4693,'2017/02/24 12:04:27:860',23,0.623022,0,0,132.996933,1,1,0.636877
4694,'2017/02/24 12:04:27:875',23,0.623022,0,0,132.996933,1,1,0.636877
4695,'2017/02/24 12:04:27:893',23,0.651469,0,0,131.452362,1,1,0.636877
4696,'2017/02/24 12:04:27:909',23,0.651469,0,0,131.452362,1,1,0.636877
4697,'2017/02/24 12:04:27:925',23,0.651469,0,0,131.452362,1,1,0.636877
4698,'2017/02/24 12:04:27:942',23,0.651469,0,0,131.452362,1,1,0.636877
4699,'2017/02/24 12:04:27:959',23,0.578983,0,0,127.731148,1,1,0.636877
4700,'2017/02/24 12:04:27:976',23,0.576564,0,0,126.980446,1,1,0.636877
4701,'2017/02/24 12:04:27:992',23,0.576564,0,0,126.980446,1,1,0.636877
4702,'2017/02/24 12:04:28:009',23,0.576564,0,0,126.980446,1,1,0.636877
4703,'2017/02/24 12:04:28:026',23,0.576564,0,0,126.980446,1,1,0.636877
4704,'2017/02/24 12:04:28:043',23,0.559036,0,0,125.735771,1,1,0.636877
4705,'2017/02/24 12:04:28:059',23,0.559036,0,0,125.735771,1,1,0.636877
4706,'2017/02/24 12:04:28:078',23,0.559036,0,0,125.735771,1,1,0.636877
4707,'2017/02/24 12:04:28:093',23,0.559036,0,0,125.735771,1,1,0.636877
4708,'2017/02/24 12:04:28:110',23,0.559055,0,0,121.500893,1,1,0.636877
4709,'2017/02/24 12:04:28:126',23,0.559055,0,0,121.500893,1,1,0.636877
4710,'2017/02/24 12:04:28:143',23,0.559055,0,0,121.500893,1,1,0.636877
4711,'2017/02/24 12:04:28:160',23,0.590923,0,0,117.589325,1,1,0.636877
4712,'2017/02/24 12:04:28:176',23,0.590923,0,0,117.589325,1,1,0.636877
4713,'2017/02/24 12:04:28:194',23,0.630047,0,0,113.212112,1,1,0.636877
4714,'2017/02/24 12:04:28:209',23,0.630047,0,0,113.212112,1,1,0.636877
4715,'2017/02/24 12:04:28:226',23,0.630047,0,0,113.212112,1,1,0.636877
4716,'2017/02/24 12:04:28:243',23,0.630047,0,0,113.212112,1,1,0.636877
4717,'2017/02/24 12:04:28:261',23,0.588633,0,0,112.613594,1,1,0.636877
4718,'2017/02/24 12:04:28:277',23,0.594647,0,0,110.611977,1,1,0.636877
4719,'2017/02/24 12:04:28:293',23,0.594647,0,0,110.611977,1,1,0.636877
4720,'2017/02/24 12:04:28:310',23,0.594647,0,0,110.611977,1,1,0.636877
4721,'2017/02/24 12:04:28:327',23,0.594647,0,0,110.611977,1,1,0.636877
4722,'2017/02/24 12:04:28:345',23,0.570086,0,0,108.9217,1,1,0.636877
4723,'2017/02/24 12:04:28:361',23,0.570086,0,0,108.9217,1,1,0.636877
4724,'2017/02/24 12:04:28:377',23,0.570086,0,0,108.9217,1,1,0.636877
4725,'2017/02/24 12:04:28:396',23,0.586579,0,0,108.549858,1,1,0.636877
4726,'2017/02/24 12:04:28:410',23,0.586579,0,0,108.549858,1,1,0.636877
4727,'2017/02/24 12:04:28:427',23,0.586579,0,0,108.549858,1,1,0.636877
4728,'2017/02/24 12:04:28:443',23,0.586579,0,0,108.549858,1,1,0.636877
4729,'2017/02/24 12:04:28:461',23,0.604104,0,0,107.685173,1,1,0.636877
4730,'2017/02/24 12:04:28:477',23,0.604104,0,0,107.685173,1,1,0.636877
4731,'2017/02/24 12:04:28:494',23,0.579282,0,0,105.322983,1,1,0.636877
4732,'2017/02/24 12:04:28:511',23,0.579282,0,0,105.322983,1,1,0.636877
4733,'2017/02/24 12:04:28:528',23,0.579282,0,0,105.322983,1,1,0.636877
4734,'2017/02/24 12:04:28:545',23,0.340289,0,0,121.747452,1,1,0.636877
4735,'2017/02/24 12:04:28:561',23,0.340289,0,0,121.747452,1,1,0.636877
4736,'2017/02/24 12:04:28:578',23,0.340289,0,0,121.747452,1,1,0.636877
4737,'2017/02/24 12:04:28:594',23,0.340289,0,0,121.747452,1,1,0.636877
4738,'2017/02/24 12:04:28:610',23,0.340289,0,0,121.747452,1,1,0.636877
4739,'2017/02/24 12:04:28:627',23,0.340289,0,0,121.747452,1,1,0.636877
4740,'2017/02/24 12:04:28:644',23,0.283908,0,0,125.864235,1,1,0.636877
4741,'2017/02/24 12:04:28:663',23,0.276584,0,0,122.36425,1,1,0.636877
4742,'2017/02/24 12:04:28:677',23,0.276584,0,0,122.36425,1,1,0.636877
4743,'2017/02/24 12:04:28:699',23,0.285962,0,0,120.877632,1,1,0.636877
4744,'2017/02/24 12:04:28:713',23,0.285962,0,0,120.877632,1,1,0.636877
4745,'2017/02/24 12:04:28:730',23,0.285962,0,0,120.877632,1,1,0.636877
4746,'2017/02/24 12:04:28:747',23,0.285962,0,0,120.877632,1,1,0.636877
4747,'2017/02/24 12:04:28:765',23,0,0,0,119.180527,1,1,0.636877
4748,'2017/02/24 12:04:28:780',23,0,0,0,119.180527,1,1,0.636877
4749,'2017/02/24 12:04:28:797',23,0,0,0,116.095741,1,1,0.636877
4750,'2017/02/24 12:04:28:813',23,0,0,0,116.095741,1,1,0.636877
4751,'2017/02/24 12:04:28:829',23,0,0,0,116.095741,1,1,0.636877
4752,'2017/02/24 12:04:28:845',23,0,0,0,115.852264,1,1,0.636877
4753,'2017/02/24 12:04:28:861',23,0,0,0,115.852264,1,1,0.636877
4754,'2017/02/24 12:04:28:879',23,0,0,0,115.852264,1,1,0.636877
4755,'2017/02/24 12:04:28:895',23,0,0,0,115.852264,1,1,0.636877
4756,'2017/02/24 12:04:28:913',23,0,0,0,115.400948,1,1,0.636877
4757,'2017/02/24 12:04:28:929',23,0,0,0,115.400948,1,1,0.636877
4758,'2017/02/24 12:04:28:945',23,0,0,0,115.318497,1,1,0.636877
4759,'2017/02/24 12:04:28:962',23,0,0,0,115.318497,1,1,0.636877
4760,'2017/02/24 12:04:28:979',23,0,0,0,115.318497,1,1,0.636877
4761,'2017/02/24 12:04:28:997',23,0,0,0,115.313034,1,1,0.636877
4762,'2017/02/24 12:04:29:013',23,0,0,0,115.313034,1,1,0.636877
4763,'2017/02/24 12:04:29:028',23,0,0,0,115.313034,1,1,0.636877
4764,'2017/02/24 12:04:29:045',23,0,0,0,115.313034,1,1,0.636877
4765,'2017/02/24 12:04:29:063',23,0,0,0,115.306465,1,1,0.636877
4766,'2017/02/24 12:04:29:079',23,0,0,0,115.306465,1,1,0.636877
4767,'2017/02/24 12:04:29:096',23,0,0,0,115.298294,1,1,0.636877
4768,'2017/02/24 12:04:29:112',23,0,0,0,115.298294,1,1,0.636877
4769,'2017/02/24 12:04:29:128',23,0,0,0,115.298294,1,1,0.636877
4770,'2017/02/24 12:04:29:146',23,0,0,0,115.290428,1,1,0.636877
4771,'2017/02/24 12:04:29:162',23,0,0,0,115.290428,1,1,0.636877
4772,'2017/02/24 12:04:29:179',23,0,0,0,115.290428,1,1,0.636877
4773,'2017/02/24 12:04:29:195',23,0,0,0,115.290428,1,1,0.636877
4774,'2017/02/24 12:04:29:213',23,0,0,0,115.283394,1,1,0.636877
4775,'2017/02/24 12:04:29:230',23,0,0,0,115.283394,1,1,0.636877
4776,'2017/02/24 12:04:29:246',23,0,0,0,115.277916,1,1,0.636877
4777,'2017/02/24 12:04:29:263',23,0,0,0,115.277916,1,1,0.636877
4778,'2017/02/24 12:04:29:279',23,0,0,0,115.277916,1,1,0.636877
4779,'2017/02/24 12:04:29:297',23,0,0,0,115.274506,1,1,0.636877
4780,'2017/02/24 12:04:29:312',23,0,0,0,115.274506,1,1,0.636877
4781,'2017/02/24 12:04:29:331',23,0,0,0,115.274506,1,1,0.636877
4782,'2017/02/24 12:04:29:346',23,0,0,0,115.274506,1,1,0.636877
4783,'2017/02/24 12:04:29:363',23,0,0,0,115.27243,1,1,0.636877
4784,'2017/02/24 12:04:29:379',23,0,0,0,115.27243,1,1,0.636877
4785,'2017/02/24 12:04:29:397',23,0,0,0,115.271614,1,1,0.636877
4786,'2017/02/24 12:04:29:413',23,0,0,0,115.271614,1,1,0.636877
4787,'2017/02/24 12:04:29:429',23,0,0,0,115.271614,1,1,0.636877
4788,'2017/02/24 12:04:29:447',23,0,0,0,115.271042,1,1,0.636877
4789,'2017/02/24 12:04:29:464',23,0,0,0,115.271042,1,1,0.636877
4790,'2017/02/24 12:04:29:481',23,0,0,0,115.271042,1,1,0.636877
4791,'2017/02/24 12:04:29:498',23,0,0,0,115.271042,1,1,0.636877
4792,'2017/02/24 12:04:29:515',23,0,0,0,115.270821,1,1,0.636877
4793,'2017/02/24 12:04:29:530',23,0,0,0,115.270821,1,1,0.636877
4794,'2017/02/24 12:04:29:547',23,0.62249,0,0,55.017719,1,1,0.636877
4795,'2017/02/24 12:04:29:564',23,0.62249,0,0,55.017719,1,1,0.636877
4796,'2017/02/24 12:04:29:580',23,0.62249,0,0,55.017719,1,1,0.636877
4797,'2017/02/24 12:04:29:597',23,0.981114,0,0,31.859879,1,1,0.636877
4798,'2017/02/24 12:04:29:613',23,0.981114,0,0,31.859879,1,1,0.636877
4799,'2017/02/24 12:04:29:629',23,0.981114,0,0,31.859879,1,1,0.636877
4800,'2017/02/24 12:04:29:649',23,0.981114,0,0,31.859879,1,1,0.636877
4801,'2017/02/24 12:04:29:665',23,1.473116,0,0,31.300688,1,1,0.636877
4802,'2017/02/24 12:04:29:680',23,1.473116,0,0,31.300688,1,1,0.636877
4803,'2017/02/24 12:04:29:697',23,1.473116,0,0,31.300688,1,1,0.636877
4804,'2017/02/24 12:04:29:715',23,1.628098,0,0,38.82053,1,1,0.636877
4805,'2017/02/24 12:04:29:730',23,1.628098,0,0,38.82053,1,1,0.636877
4806,'2017/02/24 12:04:29:748',23,1.837283,0,0,45.527576,1,1,0.636877
4807,'2017/02/24 12:04:29:764',23,1.837283,0,0,45.527576,1,1,0.636877
4808,'2017/02/24 12:04:29:780',23,1.837283,0,0,45.527576,1,1,0.636877
4809,'2017/02/24 12:04:29:797',23,1.837283,0,0,45.527576,1,1,0.636877
4810,'2017/02/24 12:04:29:814',23,1.881882,0,0,46.510288,1,1,0.636877
4811,'2017/02/24 12:04:29:831',23,1.881882,0,0,46.510288,1,1,0.636877
4812,'2017/02/24 12:04:29:848',23,1.877199,0,0,56.704281,1,1,0.636877
4813,'2017/02/24 12:04:29:865',23,1.877199,0,0,56.704281,1,1,0.636877
4814,'2017/02/24 12:04:29:881',23,1.877199,0,0,56.704281,1,1,0.636877
4815,'2017/02/24 12:04:29:898',23,1.8862,0,0,58.775745,1,1,0.636877
4816,'2017/02/24 12:04:29:914',23,1.8862,0,0,58.775745,1,1,0.636877
4817,'2017/02/24 12:04:29:931',23,1.8862,0,0,58.775745,1,1,0.636877
4818,'2017/02/24 12:04:29:948',23,1.8862,0,0,58.775745,1,1,0.636877
4819,'2017/02/24 12:04:29:966',23,1.894975,0,0,64.007568,1,1,0.636877
4820,'2017/02/24 12:04:29:981',23,1.894975,0,0,64.007568,1,1,0.636877
4821,'2017/02/24 12:04:29:997',23,1.894975,0,0,64.007568,1,1,0.636877
4822,'2017/02/24 12:04:30:016',23,1.911335,0,0,66.54351,1,1,0.636877
4823,'2017/02/24 12:04:30:031',23,1.911335,0,0,66.54351,1,1,0.636877
4824,'2017/02/24 12:04:30:048',23,1.911335,0,0,66.54351,1,1,0.636877
4825,'2017/02/24 12:04:30:064',23,1.911335,0,0,66.54351,1,1,0.636877
4826,'2017/02/24 12:04:30:081',23,1.963271,0,0,67.46006,1,1,0.636877
4827,'2017/02/24 12:04:30:098',23,1.963271,0,0,67.46006,1,1,0.636877
4828,'2017/02/24 12:04:30:115',23,1.962681,0,0,69.14949,1,1,0.636877
4829,'2017/02/24 12:04:30:131',23,1.962681,0,0,69.14949,1,1,0.636877
4830,'2017/02/24 12:04:30:149',23,1.965231,0,0,71.732697,1,1,0.636877
4831,'2017/02/24 12:04:30:165',23,1.965231,0,0,71.732697,1,1,0.636877
4832,'2017/02/24 12:04:30:182',23,1.965231,0,0,71.732697,1,1,0.636877
4833,'2017/02/24 12:04:30:199',23,1.976757,0,0,72.737373,1,1,0.636877
4834,'2017/02/24 12:04:30:215',23,1.976757,0,0,72.737373,1,1,0.636877
4835,'2017/02/24 12:04:30:231',23,1.976757,0,0,72.737373,1,1,0.636877
4836,'2017/02/24 12:04:30:248',23,1.976757,0,0,72.737373,1,1,0.636877
4837,'2017/02/24 12:04:30:267',23,1.983937,0,0,82.154579,1,1,0.636877
4838,'2017/02/24 12:04:30:284',23,1.983937,0,0,82.154579,1,1,0.636877
4839,'2017/02/24 12:04:30:298',23,1.983937,0,0,82.154579,1,1,0.636877
4840,'2017/02/24 12:04:30:316',23,2.004371,0,0,82.870323,1,1,0.636877
4841,'2017/02/24 12:04:30:332',23,2.004371,0,0,82.870323,1,1,0.636877
4842,'2017/02/24 12:04:30:349',23,1.991822,0,0,90.528397,1,1,0.636877
4843,'2017/02/24 12:04:30:365',23,1.991822,0,0,90.528397,1,1,0.636877
4844,'2017/02/24 12:04:30:383',23,1.991822,0,0,90.528397,1,1,0.636877
4845,'2017/02/24 12:04:30:399',23,1.991822,0,0,90.528397,1,1,0.636877
